#YY  MM DD hh mm WDIR WSPD GDR GST GTIME
#yr  mo dy hr mn degT m/s degT m/s hhmm
2014 11 12 02 00 075 13.7 999 99.0 9999
2014 11 12 01 50 075 13.3  70 17.0 0117
2014 11 12 01 40 076 13.1 999 99.0 9999
2014 11 12 01 30 074 13.3 999 99.0 9999
2014 11 12 01 20 070 13.8  70 17.0 0117
2014 11 12 01 10 072 13.2 999 99.0 9999
2014 11 12 01 00 070 13.2 999 99.0 9999
2014 11 12 00 50 074 13.1  80 16.0 0044
2014 11 12 00 40 074 12.4 999 99.0 9999
2014 11 12 00 30 071 12.3 999 99.0 9999
2014 11 12 00 20 073 12.4  80 16.0 0006
2014 11 12 00 10 071 12.1 999 99.0 9999
2014 11 12 00 00 071 11.4 999 99.0 9999
2014 11 11 23 50 069 12.2  70 17.0 2252
2014 11 11 23 40 072 12.1 999 99.0 9999
2014 11 11 23 30 071 12.0 999 99.0 9999
2014 11 11 23 20 073 11.9  70 17.0 2252
2014 11 11 23 10 072 12.0 999 99.0 9999
2014 11 11 23 00 069 13.1 999 99.0 9999
2014 11 11 22 50 073 12.3  80 18.0 2150
2014 11 11 22 40 072 12.7 999 99.0 9999
2014 11 11 22 30 073 12.2 999 99.0 9999
2014 11 11 22 20 078 12.1  80 18.0 2150
2014 11 11 22 10 072 12.9 999 99.0 9999
2014 11 11 22 00 068 13.2 999 99.0 9999
2014 11 11 21 50 069 13.0  80 17.0 2124
2014 11 11 21 40 074 13.3 999 99.0 9999
2014 11 11 21 30 070 13.2 999 99.0 9999
2014 11 11 21 20 074 12.5  80 17.0 2036
2014 11 11 21 10 068 12.1 999 99.0 9999
2014 11 11 21 00 073 12.7 999 99.0 9999
2014 11 11 20 50 071 13.1  80 17.0 2036
2014 11 11 20 40 076 13.2 999 99.0 9999
2014 11 11 20 30 074 13.2 999 99.0 9999
2014 11 11 20 20 069 13.0  60 17.0 1948
2014 11 11 20 10 067 13.6 999 99.0 9999
2014 11 11 20 00 069 12.8 999 99.0 9999
2014 11 11 19 50 066 13.2  60 17.0 1912
2014 11 11 19 40 066 12.7 999 99.0 9999
2014 11 11 19 30 068 12.8 999 99.0 9999
2014 11 11 19 20 065 12.4  60 17.0 1821
2014 11 11 19 10 064 12.7 999 99.0 9999
2014 11 11 19 00 065 13.0 999 99.0 9999
2014 11 11 18 50 065 13.0  60 17.0 1755
2014 11 11 18 40 062 13.3 999 99.0 9999
2014 11 11 18 30 063 13.4 999 99.0 9999
2014 11 11 18 20 063 13.5  60 17.0 1735
2014 11 11 18 10 062 13.6 999 99.0 9999
2014 11 11 18 00 061 14.3 999 99.0 9999
2014 11 11 17 50 059 13.8  60 17.0 1735
2014 11 11 17 40 060 13.5 999 99.0 9999
2014 11 11 17 30 060 13.5 999 99.0 9999
2014 11 11 17 20 063 13.5  70 18.0 1621
2014 11 11 17 10 064 13.6 999 99.0 9999
2014 11 11 17 00 063 13.6 999 99.0 9999
2014 11 11 16 50 066 14.3  70 18.0 1621
2014 11 11 16 40 060 14.4 999 99.0 9999
2014 11 11 16 30 063 14.5 999 99.0 9999
2014 11 11 16 20 066 14.3  60 18.0 1615
2014 11 11 16 10 062 13.6 999 99.0 9999
2014 11 11 16 00 066 14.2 999 99.0 9999
2014 11 11 15 50 064 14.2  70 17.0 1544
2014 11 11 15 40 067 13.6 999 99.0 9999
2014 11 11 15 30 066 13.5 999 99.0 9999
2014 11 11 15 20 076 13.2  60 17.0 1424
2014 11 11 15 10 072 12.9 999 99.0 9999
2014 11 11 15 00 068 13.3 999 99.0 9999
2014 11 11 14 50 069 13.6  60 17.0 1424
2014 11 11 14 40 071 13.6 999 99.0 9999
2014 11 11 14 30 069 13.8 999 99.0 9999
2014 11 11 14 20 071 14.2  70 17.0 1412
2014 11 11 14 10 069 13.4 999 99.0 9999
2014 11 11 14 00 073 12.9 999 99.0 9999
2014 11 11 13 50 077 12.3  80 16.0 1314
2014 11 11 13 40 077 12.5 999 99.0 9999
2014 11 11 13 30 075 12.1 999 99.0 9999
2014 11 11 13 20 074 12.2  80 16.0 1314
2014 11 11 13 10 079 11.9 999 99.0 9999
2014 11 11 13 00 078 11.9 999 99.0 9999
2014 11 11 12 50 077 11.6  70 15.0 1238
2014 11 11 12 40 080 11.6 999 99.0 9999
2014 11 11 12 30 082 11.7 999 99.0 9999
2014 11 11 12 20 080 11.4  80 14.0 1218
2014 11 11 12 10 078 11.0 999 99.0 9999
2014 11 11 12 00 082 10.8 999 99.0 9999
2014 11 11 11 50 082 11.2  90 14.0 1143
2014 11 11 11 40 082 10.8 999 99.0 9999
2014 11 11 11 30 084 10.1 999 99.0 9999
2014 11 11 11 20 092 10.0  90 13.0 1054
2014 11 11 11 10 089 10.4 999 99.0 9999
2014 11 11 11 00 089 10.6 999 99.0 9999
2014 11 11 10 50 082 10.1  90 13.0 1001
2014 11 11 10 40 075  8.8 999 99.0 9999
2014 11 11 10 30 084  9.6 999 99.0 9999
2014 11 11 10 20 087  9.4  90 13.0 1001
2014 11 11 10 10 085 10.0 999 99.0 9999
2014 11 11 10 00 079 10.2 999 99.0 9999
2014 11 11 09 50 077 10.1  70 12.0 0945
2014 11 11 09 40 077  9.7 999 99.0 9999
2014 11 11 09 30 083  9.3 999 99.0 9999
2014 11 11 09 20 081  9.3  90 11.0 0843
2014 11 11 09 10 081  9.2 999 99.0 9999
2014 11 11 09 00 077  8.8 999 99.0 9999
2014 11 11 08 50 087  9.3  90 11.0 0843
2014 11 11 08 40 089  9.2 999 99.0 9999
2014 11 11 08 30 082  8.6 999 99.0 9999
2014 11 11 08 20 068  7.3  70 11.0 0759
2014 11 11 08 10 072  8.1 999 99.0 9999
2014 11 11 08 00 072  8.8 999 99.0 9999
2014 11 11 07 50 064  7.4  70  9.0 0749
2014 11 11 07 40 063  7.1 999 99.0 9999
2014 11 11 07 30 059  7.4 999 99.0 9999
2014 11 11 07 20 058  7.2  60  9.0 0707
2014 11 11 07 10 063  7.1 999 99.0 9999
2014 11 11 07 00 065  6.7 999 99.0 9999
2014 11 11 06 50 073  6.8  60 10.0 0552
2014 11 11 06 40 072  6.6 999 99.0 9999
2014 11 11 06 30 068  6.8 999 99.0 9999
2014 11 11 06 20 064  7.2  70 11.0 0534
2014 11 11 06 10 060  8.1 999 99.0 9999
2014 11 11 06 00 063  8.6 999 99.0 9999
2014 11 11 05 50 065  8.9  70 11.0 0534
2014 11 11 05 40 067  9.0 999 99.0 9999
2014 11 11 05 30 066  8.4 999 99.0 9999
2014 11 11 05 20 065  7.6  70 10.0 0429
2014 11 11 05 10 067  7.6 999 99.0 9999
2014 11 11 05 00 067  8.2 999 99.0 9999
2014 11 11 04 50 067  8.0  70 10.0 0415
2014 11 11 04 40 064  8.6 999 99.0 9999
2014 11 11 04 30 059  8.1 999 99.0 9999
2014 11 11 04 20 064  8.5  70 10.0 0321
2014 11 11 04 10 062  7.7 999 99.0 9999
2014 11 11 04 00 062  7.9 999 99.0 9999
2014 11 11 03 50 066  8.3  60 11.0 0313
2014 11 11 03 40 071  8.5 999 99.0 9999
2014 11 11 03 30 070  8.7 999 99.0 9999
2014 11 11 03 20 066  8.8  60 11.0 0313
2014 11 11 03 10 062  8.4 999 99.0 9999
2014 11 11 03 00 067  8.4 999 99.0 9999
2014 11 11 02 50 066  8.6  60 10.0 0245
2014 11 11 02 40 064  8.5 999 99.0 9999
2014 11 11 02 30 066  8.3 999 99.0 9999
2014 11 11 02 20 067  8.2  70 10.0 0218
2014 11 11 02 10 066  7.8 999 99.0 9999
2014 11 11 02 00 068  7.7 999 99.0 9999
2014 11 11 01 50 067  7.7  70  9.0 0129
2014 11 11 01 40 070  8.1 999 99.0 9999
2014 11 11 01 30 073  7.9 999 99.0 9999
2014 11 11 01 20 077  7.5  80  9.0 0118
2014 11 11 01 10 080  7.4 999 99.0 9999
2014 11 11 01 00 084  6.4 999 99.0 9999
2014 11 11 00 50 095  5.6 130  9.0 0032
2014 11 11 00 40 135  6.9 999 99.0 9999
2014 11 11 00 30 130  7.2 999 99.0 9999
2014 11 11 00 20 130  7.3 130  9.0 2346
2014 11 11 00 10 126  6.8 999 99.0 9999
2014 11 11 00 00 126  6.8 999 99.0 9999
2014 11 10 23 50 124  7.3 140  9.0 2319
2014 11 10 23 40 120  6.6 999 99.0 9999
2014 11 10 23 30 125  6.7 999 99.0 9999
2014 11 10 23 20 129  7.2 140  9.0 2319
2014 11 10 23 10 122  6.8 999 99.0 9999
2014 11 10 23 00 120  6.4 999 99.0 9999
2014 11 10 22 50 118  6.2 120  8.0 2248
2014 11 10 22 40 123  6.1 999 99.0 9999
2014 11 10 22 30 121  5.9 999 99.0 9999
2014 11 10 22 20 120  5.9  80  9.0 2123
2014 11 10 22 10 123  6.2 999 99.0 9999
2014 11 10 22 00 119  6.2 999 99.0 9999
2014 11 10 21 50 109  6.1  80  9.0 2123
2014 11 10 21 40 109  6.0 999 99.0 9999
2014 11 10 21 30 096  6.5 999 99.0 9999
2014 11 10 21 20 100  5.8  80 10.0 2036
2014 11 10 21 10 087  6.3 999 99.0 9999
2014 11 10 21 00 077  6.4 999 99.0 9999
2014 11 10 20 50 085  6.7  80 10.0 2036
2014 11 10 20 40 080  7.0 999 99.0 9999
2014 11 10 20 30 081  6.3 999 99.0 9999
2014 11 10 20 20 080  6.5  80 10.0 1920
2014 11 10 20 10 085  6.3 999 99.0 9999
2014 11 10 20 00 088  6.7 999 99.0 9999
2014 11 10 19 50 081  7.2  90 12.0 1911
2014 11 10 19 40 083  7.2 999 99.0 9999
2014 11 10 19 30 081  8.0 999 99.0 9999
2014 11 10 19 20 082  8.4  90 12.0 1911
2014 11 10 19 10 085  8.9 999 99.0 9999
2014 11 10 19 00 086  8.4 999 99.0 9999
2014 11 10 18 50 087  8.2  90 10.0 1848
2014 11 10 18 40 083  7.8 999 99.0 9999
2014 11 10 18 30 088  7.2 999 99.0 9999
2014 11 10 18 20 082  7.8  80 10.0 1758
2014 11 10 18 10 078  7.8 999 99.0 9999
2014 11 10 18 00 073  7.9 999 99.0 9999
2014 11 10 17 50 072  7.1  70  9.0 1721
2014 11 10 17 40 070  7.4 999 99.0 9999
2014 11 10 17 30 072  7.9 999 99.0 9999
2014 11 10 17 20 075  7.3  70  9.0 1623
2014 11 10 17 10 077  7.6 999 99.0 9999
2014 11 10 17 00 077  7.7 999 99.0 9999
2014 11 10 16 50 075  7.6  70  9.0 1623
2014 11 10 16 40 069  7.7 999 99.0 9999
2014 11 10 16 30 072  8.0 999 99.0 9999
2014 11 10 16 20 070  7.5  80  9.0 1606
2014 11 10 16 10 073  7.6 999 99.0 9999
2014 11 10 16 00 070  7.4 999 99.0 9999
2014 11 10 15 50 064  7.1  80 10.0 1459
2014 11 10 15 40 066  7.3 999 99.0 9999
2014 11 10 15 30 067  7.7 999 99.0 9999
2014 11 10 15 20 066  7.9  80 10.0 1459
2014 11 10 15 10 071  7.8 999 99.0 9999
2014 11 10 15 00 073  7.5 999 99.0 9999
2014 11 10 14 50 074  7.4  80 10.0 1413
2014 11 10 14 40 075  7.6 999 99.0 9999
2014 11 10 14 30 076  7.9 999 99.0 9999
2014 11 10 14 20 079  8.0  80 10.0 1413
2014 11 10 14 10 077  7.3 999 99.0 9999
2014 11 10 14 00 078  6.8 999 99.0 9999
2014 11 10 13 50 071  6.7  80  8.0 1333
2014 11 10 13 40 075  6.9 999 99.0 9999
2014 11 10 13 30 071  6.6 999 99.0 9999
2014 11 10 13 20 068  6.5  70  8.0 1253
2014 11 10 13 10 069  6.6 999 99.0 9999
2014 11 10 13 00 068  6.7 999 99.0 9999
2014 11 10 12 50 068  6.4  70  8.0 1238
2014 11 10 12 40 070  6.5 999 99.0 9999
2014 11 10 12 30 071  5.8 999 99.0 9999
2014 11 10 12 20 070  5.4  70  8.0 1137
2014 11 10 12 10 068  5.6 999 99.0 9999
2014 11 10 12 00 067  5.9 999 99.0 9999
2014 11 10 11 50 067  6.2  70  9.0 1059
2014 11 10 11 40 067  6.2 999 99.0 9999
2014 11 10 11 30 065  5.7 999 99.0 9999
2014 11 10 11 20 066  5.6  70  9.0 1059
2014 11 10 11 10 068  6.2 999 99.0 9999
2014 11 10 11 00 069  6.4 999 99.0 9999
2014 11 10 10 50 069  6.7  70  8.0 1039
2014 11 10 10 40 068  6.3 999 99.0 9999
2014 11 10 10 30 068  5.8 999 99.0 9999
2014 11 10 10 20 064  5.5  70  7.0 1015
2014 11 10 10 10 066  4.9 999 99.0 9999
2014 11 10 10 00 063  4.2 999 99.0 9999
2014 11 10 09 50 064  3.5  70  7.0 0858
2014 11 10 09 40 060  4.0 999 99.0 9999
2014 11 10 09 30 069  3.6 999 99.0 9999
2014 11 10 09 20 068  3.1  70  7.0 0858
2014 11 10 09 10 063  3.6 999 99.0 9999
2014 11 10 09 00 067  4.9 999 99.0 9999
2014 11 10 08 50 065  4.1  60  6.0 0847
2014 11 10 08 40 081  3.6 999 99.0 9999
2014 11 10 08 30 092  3.0 999 99.0 9999
2014 11 10 08 20 108  2.9  70  5.0 0733
2014 11 10 08 10 073  2.3 999 99.0 9999
2014 11 10 08 00 065  1.1 999 99.0 9999
2014 11 10 07 50 041  2.2 340  5.0 0656
2014 11 10 07 40 046  3.0 999 99.0 9999
2014 11 10 07 30 027  3.1 999 99.0 9999
2014 11 10 07 20 012  3.1 340  5.0 0656
2014 11 10 07 10 001  3.1 999 99.0 9999
2014 11 10 07 00 000  3.4 999 99.0 9999
2014 11 10 06 50 003  2.4  40  5.0 0606
2014 11 10 06 40 005  3.1 999 99.0 9999
2014 11 10 06 30 006  3.6 999 99.0 9999
2014 11 10 06 20 009  3.4  20  5.0 0529
2014 11 10 06 10 022  3.7 999 99.0 9999
2014 11 10 06 00 027  3.3 999 99.0 9999
2014 11 10 05 50 007  3.0  20  5.0 0451
2014 11 10 05 40 011  3.5 999 99.0 9999
2014 11 10 05 30 005  3.7 999 99.0 9999
2014 11 10 05 20 013  3.6  20  5.0 0451
2014 11 10 05 10 011  3.5 999 99.0 9999
2014 11 10 05 00 004  3.1 999 99.0 9999
2014 11 10 04 50 359  2.7 350  4.0 0428
2014 11 10 04 40 004  2.3 999 99.0 9999
2014 11 10 04 30 001  2.6 999 99.0 9999
2014 11 10 04 20 007  2.7 340  5.0 0335
2014 11 10 04 10 012  2.8 999 99.0 9999
2014 11 10 04 00 007  3.0 999 99.0 9999
2014 11 10 03 50 010  2.7  20  5.0 0251
2014 11 10 03 40 346  3.2 999 99.0 9999
2014 11 10 03 30 000  2.7 999 99.0 9999
2014 11 10 03 20 006  3.0 330  8.0 0223
2014 11 10 03 10 033  3.3 999 99.0 9999
2014 11 10 03 00 029  3.5 999 99.0 9999
2014 11 10 02 50 356  4.8 320  8.0 0150
2014 11 10 02 40 332  4.8 999 99.0 9999
2014 11 10 02 30 326  5.2 999 99.0 9999
2014 11 10 02 20 316  5.0 999 99.0 9999
2014 11 10 02 10 314  5.9 999 99.0 9999
2014 11 10 02 00 319  6.7 999 99.0 9999
2014 11 10 01 50 318  6.7 320  9.0 0055
2014 11 10 01 40 316  6.5 999 99.0 9999
2014 11 10 01 30 314  6.9 999 99.0 9999
2014 11 10 01 20 315  6.7 310 11.0 0023
2014 11 10 01 10 316  6.7 999 99.0 9999
2014 11 10 01 00 318  7.1 999 99.0 9999
2014 11 10 00 50 316  7.7 310 12.0 2354
2014 11 10 00 40 314  8.1 999 99.0 9999
2014 11 10 00 30 313  9.0 999 99.0 9999
2014 11 10 00 20 313  9.7 320 13.0 2347
2014 11 10 00 10 312 10.1 999 99.0 9999
2014 11 10 00 00 310 10.5 999 99.0 9999
2014 11 09 23 50 313 11.0 320 13.0 2347
2014 11 09 23 40 311 11.1 999 99.0 9999
2014 11 09 23 30 311 10.4 999 99.0 9999
2014 11 09 23 20 312 10.6 310 14.0 2220
2014 11 09 23 10 312 10.3 999 99.0 9999
2014 11 09 23 00 311 10.0 999 99.0 9999
2014 11 09 22 50 312 10.6 310 15.0 2208
2014 11 09 22 40 312 11.2 999 99.0 9999
2014 11 09 22 30 311 11.6 999 99.0 9999
2014 11 09 22 20 311 11.5 310 17.0 2131
2014 11 09 22 10 313 12.0 999 99.0 9999
2014 11 09 22 00 312 11.8 999 99.0 9999
2014 11 09 21 50 313 12.8 310 17.0 2131
2014 11 09 21 40 313 12.8 999 99.0 9999
2014 11 09 21 30 312 13.6 999 99.0 9999
2014 11 09 21 20 313 13.3 320 16.0 2119
2014 11 09 21 10 312 12.7 999 99.0 9999
2014 11 09 21 00 313 13.5 999 99.0 9999
2014 11 09 20 50 309 12.9 310 16.0 2019
2014 11 09 20 40 309 13.4 999 99.0 9999
2014 11 09 20 30 309 12.5 999 99.0 9999
2014 11 09 20 20 309 12.1 310 16.0 2019
2014 11 09 20 10 311 12.1 999 99.0 9999
2014 11 09 20 00 313 11.5 999 99.0 9999
2014 11 09 19 50 311 11.5 310 14.0 1949
2014 11 09 19 40 310 11.2 999 99.0 9999
2014 11 09 19 30 311  9.8 999 99.0 9999
2014 11 09 19 20 305 10.3 310 14.0 1841
2014 11 09 19 10 307 10.3 999 99.0 9999
2014 11 09 19 00 302 11.1 999 99.0 9999
2014 11 09 18 50 303 11.5 310 14.0 1841
2014 11 09 18 40 308 11.4 999 99.0 9999
2014 11 09 18 30 305  9.3 999 99.0 9999
2014 11 09 18 20 301  9.8 310 12.0 1747
2014 11 09 18 10 307  9.0 999 99.0 9999
2014 11 09 18 00 310  9.0 999 99.0 9999
2014 11 09 17 50 310  9.5 310 12.0 1747
2014 11 09 17 40 311  9.1 999 99.0 9999
2014 11 09 17 30 308  9.2 999 99.0 9999
2014 11 09 17 20 306  8.5 310 12.0 1624
2014 11 09 17 10 303  8.3 999 99.0 9999
2014 11 09 17 00 305  8.2 999 99.0 9999
2014 11 09 16 50 306  8.6 320 16.0 1606
2014 11 09 16 40 305  8.8 999 99.0 9999
2014 11 09 16 30 306 10.0 999 99.0 9999
2014 11 09 16 20 307 11.7 320 16.0 1606
2014 11 09 16 10 307 12.7 999 99.0 9999
2014 11 09 16 00 300 12.1 999 99.0 9999
2014 11 09 15 50 300 12.0 300 15.0 1525
2014 11 09 15 40 295 12.0 999 99.0 9999
2014 11 09 15 30 291 11.8 999 99.0 9999
2014 11 09 15 20 291 11.5 300 14.0 1513
2014 11 09 15 10 290 11.0 999 99.0 9999
2014 11 09 15 00 295  9.4 999 99.0 9999
2014 11 09 14 50 289  8.9 300 12.0 1420
2014 11 09 14 40 287 10.0 999 99.0 9999
2014 11 09 14 30 296 10.0 999 99.0 9999
2014 11 09 14 20 294  9.6 300 13.0 1339
2014 11 09 14 10 301 10.0 999 99.0 9999
2014 11 09 14 00 298 10.1 999 99.0 9999
2014 11 09 13 50 298 10.6 300 13.0 1315
2014 11 09 13 40 303  9.0 999 99.0 9999
2014 11 09 13 30 318  8.0 999 99.0 9999
2014 11 09 13 20 301 10.0 240 19.0 1232
2014 11 09 13 10 310  5.3 999 99.0 9999
2014 11 09 13 00 247  6.8 999 99.0 9999
2014 11 09 12 50 220  9.5 240 19.0 1232
2014 11 09 12 40 214 11.6 999 99.0 9999
2014 11 09 12 30 192 10.0 999 99.0 9999
2014 11 09 12 20 180  7.1 170 11.0 1128
2014 11 09 12 10 161  5.8 999 99.0 9999
2014 11 09 12 00 174  7.8 999 99.0 9999
2014 11 09 11 50 167  7.9 170 11.0 1128
2014 11 09 11 40 169  8.1 999 99.0 9999
2014 11 09 11 30 166  8.3 999 99.0 9999
2014 11 09 11 20 165  7.6 150 10.0 1022
2014 11 09 11 10 165  7.5 999 99.0 9999
2014 11 09 11 00 159  6.6 999 99.0 9999
2014 11 09 10 50 163  6.8 150 10.0 1022
2014 11 09 10 40 165  7.0 999 99.0 9999
2014 11 09 10 30 167  7.3 999 99.0 9999
2014 11 09 10 20 165  7.5 170 10.0 1017
2014 11 09 10 10 160  6.5 999 99.0 9999
2014 11 09 10 00 154  6.3 999 99.0 9999
2014 11 09 09 50 155  7.7 160 10.0 0937
2014 11 09 09 40 162  7.8 999 99.0 9999
2014 11 09 09 30 158  6.6 999 99.0 9999
2014 11 09 09 20 147  5.2 130  7.0 0850
2014 11 09 09 10 146  5.1 999 99.0 9999
2014 11 09 09 00 144  5.3 999 99.0 9999
2014 11 09 08 50 139  4.9 130  7.0 0840
2014 11 09 08 40 144  4.4 999 99.0 9999
2014 11 09 08 30 153  4.0 999 99.0 9999
2014 11 09 08 20 153  3.1 100  6.0 0751
2014 11 09 08 10 129  3.8 999 99.0 9999
2014 11 09 08 00 106  4.4 999 99.0 9999
2014 11 09 07 50 103  4.5 100  6.0 0727
2014 11 09 07 40 094  4.6 999 99.0 9999
2014 11 09 07 30 097  4.4 999 99.0 9999
2014 11 09 07 20 096  4.2  90  6.0 0708
2014 11 09 07 10 094  4.3 999 99.0 9999
2014 11 09 07 00 105  3.9 999 99.0 9999
2014 11 09 06 50 110  4.2  80  6.0 0601
2014 11 09 06 40 106  4.3 999 99.0 9999
2014 11 09 06 30 098  4.0 999 99.0 9999
2014 11 09 06 20 087  3.6  80  6.0 0601
2014 11 09 06 10 074  4.4 999 99.0 9999
2014 11 09 06 00 104  3.4 999 99.0 9999
2014 11 09 05 50 107  3.7 100  6.0 0506
2014 11 09 05 40 105  3.6 999 99.0 9999
2014 11 09 05 30 118  4.1 999 99.0 9999
2014 11 09 05 20 117  4.2 100  6.0 0506
2014 11 09 05 10 112  4.3 999 99.0 9999
2014 11 09 05 00 121  4.5 999 99.0 9999
2014 11 09 04 50 125  4.5 120  6.0 0442
2014 11 09 04 40 126  4.5 999 99.0 9999
2014 11 09 04 30 123  4.2 999 99.0 9999
2014 11 09 04 20 123  4.2 110  6.0 0414
2014 11 09 04 10 112  3.9 999 99.0 9999
2014 11 09 04 00 107  3.9 999 99.0 9999
2014 11 09 03 50 108  3.8 110  5.0 0328
2014 11 09 03 40 108  3.6 999 99.0 9999
2014 11 09 03 30 118  3.4 999 99.0 9999
2014 11 09 03 20 114  3.3 120  5.0 0300
2014 11 09 03 10 112  3.4 999 99.0 9999
2014 11 09 03 00 122  3.5 999 99.0 9999
2014 11 09 02 50 115  2.8 110  5.0 0232
2014 11 09 02 40 116  3.0 999 99.0 9999
2014 11 09 02 30 109  3.1 999 99.0 9999
2014 11 09 02 20 113  2.9 110  5.0 0206
2014 11 09 02 10 112  3.1 999 99.0 9999
2014 11 09 02 00 115  2.4 999 99.0 9999
2014 11 09 01 50 119  2.2 120  4.0 0122
2014 11 09 01 40 123  1.9 999 99.0 9999
2014 11 09 01 30 125  2.5 999 99.0 9999
2014 11 09 01 20 123  2.7 110  4.0 0039
2014 11 09 01 10 121  2.4 999 99.0 9999
2014 11 09 01 00 125  2.3 999 99.0 9999
2014 11 09 00 50 118  2.3 110  5.0 2356
2014 11 09 00 40 129  2.8 999 99.0 9999
2014 11 09 00 30 131  3.0 999 99.0 9999
2014 11 09 00 20 122  3.5 110  5.0 2356
2014 11 09 00 10 123  3.8 999 99.0 9999
2014 11 09 00 00 122  3.7 999 99.0 9999
2014 11 08 23 50 123  3.5 110  5.0 2252
2014 11 08 23 40 127  3.7 999 99.0 9999
2014 11 08 23 30 131  3.8 999 99.0 9999
2014 11 08 23 20 124  3.7 110  5.0 2220
2014 11 08 23 10 120  3.8 999 99.0 9999
2014 11 08 23 00 114  3.8 999 99.0 9999
2014 11 08 22 50 115  3.6  90  6.0 2152
2014 11 08 22 40 116  3.9 999 99.0 9999
2014 11 08 22 30 114  3.5 999 99.0 9999
2014 11 08 22 20 109  3.3 100  6.0 2134
2014 11 08 22 10 107  3.8 999 99.0 9999
2014 11 08 22 00 099  3.8 999 99.0 9999
2014 11 08 21 50 106  4.1  90  8.0 2116
2014 11 08 21 40 098  4.2 999 99.0 9999
2014 11 08 21 30 097  4.4 999 99.0 9999
2014 11 08 21 20 096  4.8 100  8.0 2022
2014 11 08 21 10 098  5.0 999 99.0 9999
2014 11 08 21 00 107  5.0 999 99.0 9999
2014 11 08 20 50 110  5.1 110  8.0 2001
2014 11 08 20 40 104  4.8 999 99.0 9999
2014 11 08 20 30 103  5.3 999 99.0 9999
2014 11 08 20 20 113  5.6 110  8.0 1938
2014 11 08 20 10 113  6.1 999 99.0 9999
2014 11 08 20 00 116  6.2 999 99.0 9999
2014 11 08 19 50 114  6.1 120  9.0 1901
2014 11 08 19 40 116  6.2 999 99.0 9999
2014 11 08 19 30 110  6.2 999 99.0 9999
2014 11 08 19 20 113  6.6 110  9.0 1848
2014 11 08 19 10 114  6.9 999 99.0 9999
2014 11 08 19 00 114  6.7 999 99.0 9999
2014 11 08 18 50 113  7.0 110  9.0 1848
2014 11 08 18 40 110  6.9 999 99.0 9999
2014 11 08 18 30 103  6.3 999 99.0 9999
2014 11 08 18 20 088  6.3  80  9.0 1733
2014 11 08 18 10 084  6.4 999 99.0 9999
2014 11 08 18 00 084  6.8 999 99.0 9999
2014 11 08 17 50 081  7.1  80  9.0 1700
2014 11 08 17 40 078  7.3 999 99.0 9999
2014 11 08 17 30 074  7.5 999 99.0 9999
2014 11 08 17 20 076  7.4 999 99.0 9999
2014 11 08 17 10 077  7.3 999 99.0 9999
2014 11 08 17 00 079  7.0 999 99.0 9999
2014 11 08 16 50 076  6.7  80  8.0 1646
2014 11 08 16 40 074  6.4 999 99.0 9999
2014 11 08 16 30 073  6.4 999 99.0 9999
2014 11 08 16 20 072  6.0  80  8.0 1615
2014 11 08 16 10 072  5.6 999 99.0 9999
2014 11 08 16 00 073  5.2 999 99.0 9999
2014 11 08 15 50 078  5.7  80  7.0 1544
2014 11 08 15 40 076  5.3 999 99.0 9999
2014 11 08 15 30 073  5.2 999 99.0 9999
2014 11 08 15 20 070  4.8  60  7.0 1426
2014 11 08 15 10 073  4.8 999 99.0 9999
2014 11 08 15 00 072  4.7 999 99.0 9999
2014 11 08 14 50 066  4.8  80  7.0 1359
2014 11 08 14 40 061  5.4 999 99.0 9999
2014 11 08 14 30 059  5.6 999 99.0 9999
2014 11 08 14 20 069  5.8  80  8.0 1341
2014 11 08 14 10 069  6.0 999 99.0 9999
2014 11 08 14 00 075  6.1 999 99.0 9999
2014 11 08 13 50 077  6.2  80  8.0 1341
2014 11 08 13 40 077  6.0 999 99.0 9999
2014 11 08 13 30 080  5.8 999 99.0 9999
2014 11 08 13 20 080  5.6  80  7.0 1315
2014 11 08 13 10 081  5.1 999 99.0 9999
2014 11 08 13 00 078  5.2 999 99.0 9999
2014 11 08 12 50 073  4.6  70  7.0 1150
2014 11 08 12 40 066  4.4 999 99.0 9999
2014 11 08 12 30 058  4.2 999 99.0 9999
2014 11 08 12 20 060  4.9  70  7.0 1136
2014 11 08 12 10 060  5.6 999 99.0 9999
2014 11 08 12 00 064  5.9 999 99.0 9999
2014 11 08 11 50 069  6.2  70  7.0 1136
2014 11 08 11 40 076  6.1 999 99.0 9999
2014 11 08 11 30 079  5.9 999 99.0 9999
2014 11 08 11 20 077  5.5  80  7.0 1049
2014 11 08 11 10 076  5.5 999 99.0 9999
2014 11 08 11 00 076  6.1 999 99.0 9999
2014 11 08 10 50 076  6.1  80  7.0 1049
2014 11 08 10 40 076  5.8 999 99.0 9999
2014 11 08 10 30 077  5.5 999 99.0 9999
2014 11 08 10 20 079  5.6  70  7.0 0958
2014 11 08 10 10 077  5.3 999 99.0 9999
2014 11 08 10 00 076  5.5 999 99.0 9999
2014 11 08 09 50 081  5.2  80  7.0 0947
2014 11 08 09 40 077  5.2 999 99.0 9999
2014 11 08 09 30 075  4.7 999 99.0 9999
2014 11 08 09 20 074  4.9  70  7.0 0821
2014 11 08 09 10 071  5.0 999 99.0 9999
2014 11 08 09 00 070  4.8 999 99.0 9999
2014 11 08 08 50 074  4.9  70  7.0 0815
